,-9,-7,-5,-3,-1,1,3,5,7,9,date,newborn,dead,WALE,11
1339,615724.2476,80649.18957,9290.247739,11987.5872,2682.341458,1595.249894,812.5024997,116.7730674,1.88858031,131.8722978,12/31/2019,724804.3999,722991.8999,6.983614165,0
1340,402404.9292,34106.91046,2497.188156,1541.019486,1305.019483,903.9582204,529.8356978,9.11050683,6.71360652,115.6911142,1/1/2020,445595.376,443420.376,4.61840907,0
1341,576779.6359,94613.1986,5704.051085,3033.53021,2145.610164,10743.54995,436.7824043,8.16031994,14.17844894,182.1397384,1/2/2020,695423.3368,693660.8368,10.34465633,0
1342,850517.9826,151543.7663,6653.28038,3090.232854,1897.041469,2410.587552,481.9173837,38.83601808,18.99770864,63.61826331,1/3/2020,1018828.761,1016716.261,4.000750454,0
1343,600198.5264,30791.57568,14207.24742,7208.143666,1471.54801,1760.332618,1179.90304,422.7863744,229.2352319,50.73566511,1/4/2020,659620.0341,657520.0341,7.591008978,0
1344,509005.8511,44645.92882,4094.212357,1305.952783,1541.854334,1503.674506,813.0765586,306.1646736,6.32340032,36.00333285,1/5/2020,565296.5419,563259.0419,5.17555714,0
1345,958514.5735,110620.5819,15911.74639,3000.477444,5239.986941,1424.274896,1079.864528,30.46694989,10.09235717,121.751207,1/6/2020,1097641.316,1095953.816,4.346360629,0
1346,682829.8882,68343.87948,18139.45753,8492.475396,2549.33108,2241.402799,1639.73946,358.9780527,15.85646358,39.59653783,1/7/2020,786850.605,784650.605,8.067365066,0
1347,776916.4186,95761.70835,14126.0167,4680.035314,3214.97802,2013.127502,2533.259358,89.53290771,3.97578998,82.79209709,1/8/2020,901196.8446,899421.8446,6.768661498,0
1348,1028467.523,148331.8622,15225.92234,6998.738497,2391.847744,3855.902818,1469.030166,865.6895116,39.70101709,42.84383366,1/9/2020,1209651.561,1207689.061,6.937222729,0
1349,783574.4929,91984.45641,15052.64355,8545.253624,1829.885162,1879.942615,2029.316223,67.15070628,0.39465923,165.2824757,1/10/2020,906991.3184,905128.8184,6.967367827,0
1350,540387.2163,44346.98777,4573.756232,1714.839202,1372.114826,922.037551,306.3894239,190.2926508,19.22293056,59.06978866,1/11/2020,595929.4267,593891.9267,3.568802605,0
1351,428125.777,59134.05521,4241.083218,3751.996916,2229.952751,1428.464978,585.5782399,144.1100648,150.8411361,66.10060373,1/12/2020,501745.4601,499857.9601,6.646974191,0
1352,572055.2319,100942.2384,5967.282093,2497.692102,1939.123392,2582.484384,1101.931183,445.9604138,167.1383333,65.40985986,1/13/2020,689551.992,687764.492,7.14852458,0
1353,880350.6304,211878.5702,75183.10829,29884.77579,47820.93879,1600.489697,1080.412793,162.9946935,14.52383492,115.2410585,1/14/2020,1249904.186,1248091.686,17.36968733,0
1354,1283236.631,272443.4738,13567.58056,8393.007909,12033.13774,3731.784931,5763.78098,143.1381706,27.2143214,254.8534329,1/15/2020,1601482.103,1599594.603,8.48638033,0
1355,758121.3454,97175.81233,10883.50613,4057.628039,3542.961127,5142.897495,7053.011221,47.11456351,37.40100075,103.7236547,1/16/2020,888152.901,886165.401,13.5272678,0
1356,962452.4976,128998.6091,14777.89025,3755.281218,2241.488103,1691.056451,612.1311725,57.7062906,17.43931971,80.32753658,1/17/2020,1116671.927,1114684.427,3.574901481,0
1357,441285.8215,48846.54527,4996.404112,3817.853166,2620.503712,1157.522416,1055.179175,115.5350987,5.36218803,102.9011473,1/18/2020,505653.6278,504003.6278,6.777437707,0
1358,439792.8208,180702.8285,4282.551652,1562.813436,1263.974289,711.5233138,579.0103271,67.97382545,74.65615563,1199.534995,1/19/2020,632112.6873,630237.6873,8.282031599,0
1359,826879.6806,134059.1476,6372.868267,4225.794065,3896.998001,1113.015833,732.8794629,61.71443281,2.29211325,84.11119162,1/20/2020,979328.5016,977428.5016,4.032140307,0
1360,573277.1161,76698.93779,7014.225576,2894.294785,1433.644207,1699.068464,2656.564902,47.72160811,234.8564786,249.8789355,1/21/2020,668118.8088,666206.3088,8.141484873,0
1361,675519.7372,193458.3788,13714.83089,3921.945708,4890.190756,3035.281781,458.8592975,33.00496588,19.87564925,466.3136686,1/22/2020,897468.4188,895518.4188,7.020376012,0
1362,733031.2465,104835.6034,11669.09777,1576.63683,2263.471939,8709.447054,1585.197423,41.29796446,24.95517165,1743.736287,1/23/2020,867468.1903,865480.6903,14.66477203,0
1363,607037.7854,64831.00518,7741.258108,2425.149904,1349.500279,2692.912702,770.7091818,804.944059,14.38712265,3324.186414,1/24/2020,692891.8384,690991.8384,20.33312912,0
1364,438918.2266,32494.20725,8846.540125,901.9943078,2986.740815,1001.32564,677.9437941,13.77062053,575.7650845,27.23441798,1/25/2020,488493.7487,486443.7487,8.276509884,0
1365,498219.7584,67773.1501,4590.721585,1326.316395,935.792576,2029.178808,405.2032746,147.9495817,366.2116899,51.66579787,1/26/2020,577633.4482,575845.9482,5.763955437,0
1366,1397903.738,94934.32924,5076.848793,3017.815801,3677.19868,1321.253493,705.7487577,192.8186132,100.7419782,509.9032597,1/27/2020,1509052.897,1507440.397,3.275883131,0
1367,928563.9341,94438.60604,10880.42792,7669.554785,3163.376591,2733.474233,1022.005071,80.37517867,35.24783267,68.15339053,1/28/2020,1050430.155,1048655.155,5.419237424,0
1368,761656.4435,79054.28935,9526.243028,4486.762724,24701.48566,4157.847403,7607.142369,105.7483074,134.8943518,275.1939082,1/29/2020,893706.0506,891706.0506,21.43627606,0
1369,1275662.04,148232.2691,14260.38002,8661.575902,2572.496373,2476.680862,1390.384411,65.87859248,64.57622175,36.18180532,1/30/2020,1455372.463,1453422.463,4.341834817,0
1370,963234.5178,197956.9156,20711.67857,5201.748377,4888.512614,8320.219261,867.2825146,68.55966514,41.81710634,1185.433445,1/31/2020,1204276.685,1202476.685,10.6973003,0
1371,761445.8072,40942.51641,7128.070181,1726.349413,2274.528003,1187.835041,1488.18649,81.05241912,8.52604605,138.9608859,2/1/2020,818309.3321,816421.8321,4.508344898,0
1372,615128.1177,50744.5686,7580.494786,1904.933089,2669.743978,1523.169482,10335.37701,275.8489156,4.66863713,16.94937428,2/2/2020,691971.3716,690183.8716,15.53050259,0
1373,1278896.944,208817.2292,12605.44244,4866.04928,10270.14595,56363.51353,23399.98093,370.8336463,1.46785559,2200.407085,2/3/2020,1599642.014,1597792.014,37.38630043,0
1374,681394.2021,190254.6559,6540.003336,3691.663721,10117.87218,1951.699984,1606.334735,53.75136612,5.22230791,24.92262077,2/4/2020,897290.3282,895640.3282,8.41000112,0
1375,743939.5333,83229.98359,7284.249089,4276.576033,3380.478847,1440.052151,2388.472851,70.49058661,542.0821626,109.5250561,2/5/2020,848648.9436,846661.4436,7.468992987,0
1376,1263427.062,165065.2979,64187.69965,21955.51799,43791.99656,4425.625923,3640.24717,555.2334637,9.66122945,776.6450725,2/6/2020,1569522.487,1567834.987,14.96739215,0
1377,1455298.662,93712.41418,10921.25898,4953.951191,5149.649805,87875.43727,1252.691206,27.15746566,23.41345771,274.0792411,2/7/2020,1661226.215,1659488.715,33.93889135,0
1378,586287.6642,119209.8313,21181.62588,47704.62336,4975.605466,2703.335963,905.0530575,102.3889647,61.20999629,59.36760448,2/8/2020,784928.2057,783190.7057,12.90198002,0
1379,477318.7178,69192.9158,7550.735669,4306.367493,5445.43076,3732.587055,1906.197602,472.4316458,24.33543851,243.9237266,2/9/2020,572106.143,570193.643,13.26297944,0
1380,815092.2354,188047.1512,8431.450847,4241.822994,4147.942795,16787.1178,989.2400811,590.4498161,16.58299532,6469.484231,2/10/2020,1046338.478,1044813.478,28.25033297,0
1381,856568.6267,110490.0212,22411.65025,19483.691,4141.870296,3764.228392,1498.839795,326.8618588,14.70822617,48.01285707,2/11/2020,1020598.511,1018748.511,8.847575233,0
1382,978850.6006,87230.1967,13940.924,8499.978437,6401.462605,1521.920117,1762.405813,103.5225643,8.0940673,159.6844115,2/12/2020,1100253.789,1098478.789,6.069794884,0
1383,939947.7647,94089.51906,15979.28797,4788.873818,4183.438564,3807.509076,3573.739923,240.2119396,13.25300679,1047.461377,2/13/2020,1069433.559,1067671.059,10.86208295,0
1384,931788.5124,88302.349,12365.1479,3568.312272,4983.37344,3063.417645,1893.176891,69.34976881,25.19561482,31.35019282,2/14/2020,1047777.685,1046090.185,6.184943051,0
1385,777013.28,69769.84638,6347.836723,3754.70618,7161.291066,1424.251913,1874.073911,50.23574842,41.19616713,339.4076171,2/15/2020,869551.1257,867776.1257,6.880595401,0
1386,847210.4029,100994.2226,6879.272564,2234.414404,2229.357253,1573.76564,410.2502786,11.70194462,9.61448556,38.41692335,2/16/2020,963366.4191,961591.4191,3.382147855,0
1387,1171096.949,104537.4561,14645.44675,2746.277369,3306.078725,1849.565608,792.8324569,60.53493792,91.91147882,132.0441966,2/17/2020,1301221.597,1299259.097,3.580713216,0
1388,718648.1666,312533.026,6075.834475,2064.444441,4751.60571,2751.164628,1382.959539,194.3884458,7.21478958,14.80906393,2/18/2020,1050298.614,1048423.614,7.398613733,0
1389,1208960.513,128329.039,8415.360117,7609.245471,3131.000368,12166.93196,2528.637043,68.50959044,351.8213296,116.1275325,2/19/2020,1373439.685,1371677.185,9.325672442,0
1390,837350.1529,148813.3696,12746.60816,6876.816957,28740.98851,1927.738593,5592.552464,20.68824497,41.29282406,286.7183852,2/20/2020,1043971.927,1042396.927,15.20862693,0
1391,730902.9672,68482.1785,12215.28836,4615.865468,3140.32011,1943.331147,3135.232342,119.9995076,25.13340597,36.41537896,2/21/2020,826541.7315,824616.7315,8.062867512,0
1392,497290.4823,66803.94752,2271.653315,6887.290764,1488.775908,816.8603459,626.7423038,50.87595922,227.7553456,41.18312166,2/22/2020,578355.5669,576505.5669,5.32462663,0
1393,588025.4168,60342.73535,13653.13132,955.0430066,1479.408729,1249.433313,667.7207324,72.91369953,21.13749458,640.6781582,2/23/2020,668882.6186,667107.6186,6.26638786,0
1394,678882.6677,112738.4995,12556.92325,3450.970065,2640.65528,962.260883,961.5388511,22.41747822,4.70477581,230.3895651,2/24/2020,814213.5273,812451.0273,5.38439573,0
1395,659030.9693,72570.11113,9722.729852,117245.6225,10560.52449,1803.670948,1523.326035,101.1675523,70.81547526,128.5106655,2/25/2020,874557.4479,872757.4479,25.82731661,0
1396,748000.1999,105261.6452,10042.93914,3886.757934,7153.944764,3228.15333,763.8206813,172.1928669,102.4948772,90.28126373,2/26/2020,880402.43,878702.43,7.823483115,0
1397,838360.9316,124453.7958,10825.08035,4978.073815,4183.24254,1702.171165,697.606919,95.78460721,15.13186715,95.80933798,2/27/2020,987245.128,985407.628,5.132156329,0
1398,842874.9125,139635.187,8771.664421,8775.279608,9119.367461,1171.733876,2585.679485,184.4837011,41.89671224,229.6787759,2/28/2020,1015364.883,1013389.883,8.248161162,0
1399,547364.9716,56931.6196,14522.60935,15319.30345,2739.288316,574.7150922,456.1311446,91.46477324,8.05365856,180.0487672,2/29/2020,639925.7058,638188.2058,8.951707099,0
1400,471751.5487,69373.16527,14511.02463,1827.310066,2039.938631,3913.804056,501.460392,245.8418156,63.35267903,40.99869753,3/1/2020,566480.945,564268.445,9.820422374,0
1401,669413.9779,124371.3341,5591.818944,6476.654541,2957.322861,2380.265758,8104.863127,2539.796162,5.85375266,131.0213081,3/2/2020,823835.4084,821972.9084,19.22658264,0
1402,670870.5268,79434.02619,8367.552823,3807.076548,9539.911743,1130.746808,15078.94712,689.9902117,322.1802282,76.4903715,3/3/2020,791229.9489,789317.4489,25.15586035,0
1403,738235.1927,254901.4878,13830.53932,2050.704,5452.153189,1274.514873,1259.50063,77.03627376,19.55375709,67.84860859,3/4/2020,1019256.031,1017168.531,7.374475154,0
1404,711037.0467,103159.7616,16570.13514,9850.724129,8010.294828,1892.445514,3361.273221,255.9729033,9.90098178,17.16710177,3/5/2020,856202.2222,854164.7222,10.22829668,0
1405,822850.1005,108037.423,3514.506492,5988.447734,1487.658235,3301.569768,1228.659964,682.1972112,116.5910166,90.31826748,3/6/2020,949234.9722,947297.4722,6.276618729,0
1406,551981.7343,49349.88764,4862.199181,1350.501794,1306.753556,812.8429823,992.7154903,137.8741928,46.49927015,58.61152861,3/7/2020,612862.1199,610899.6199,4.274589836,0
1407,539281.2636,54708.9212,12167.42242,2978.178223,3042.039455,2402.383794,742.172291,7.34533714,30.41928977,68.37312004,3/8/2020,617403.5188,615428.5188,6.760834507,0
